city,name,zoon_id,rating,reviews_count,price_category,tags,address,metro_station,work_hours_short,phone,lat,lon,photo_count,url,photos_urls
spb,Республика кошек,52b0414740c0888d378c913b,3.5,9,1/4,"бар, кафе-мороженое, кондитерская, кофейня","улица Якубовича, 10, 1 этаж, Санкт-Петербург",Адмиралтейская,Открыто до 22:00,+7 (812) 312-04-87,59.933097379305,30.301224872352,56,https://zoon.ru/spb/restaurants/respublika_koshek_na_ulitse_yakubovicha/,"https://p0.zoon.ru/preview/B6ZF4VnjS--N_xbOawA7Og/252x168x85/1/3/5/52b0414740c0888d378c913c_5a0d4e2b964e5.jpg, https://p0.zoon.ru/preview/ZoWWoL0-r8cloSWbwaakpQ/252x168x85/1/0/3/52b0414740c0888d378c913c_5a0d4d5eb422a.jpg, https://p1.zoon.ru/preview/Vm5PLr6hHeuGrzRaPZekhg/252x168x85/1/9/7/52b0414740c0888d378c913c_5a0d4df0cdf6a.jpg, https://p2.zoon.ru/preview/aQ25DH6Prgr-t1AmnF-U7w/252x168x85/1/e/9/52b0414740c0888d378c913c_5a0d4d7e74b9f.jpg, https://p2.zoon.ru/preview/03wm-4RLr6MUf2U0JFRzYQ/252x168x85/1/b/d/52b0414740c0888d378c913c_5a0d4dbfbc727.jpg"
spb,Veryberrycake,58e0e51740c088fe7c8c5335,4.0,8,1/4,"кондитерская, кофейня","улица Кораблестроителей, 32к3, Санкт-Петербург",Приморская,Открыто до 21:00,+7 (931) 256-43-56,59.953320975837,30.215235730162,,https://zoon.ru/spb/shops/konditerskaya-kofejnya_po_izgotovleniyu_tortov_na_zakaz_veryberrycake/,https://p2.zoon.ru/preview/XoIlr-mUrvCOxcjC407XoA/252x168x85/1/9/4/58e0e51740c088fe7c8c5336_626ce9587e19e2.80327524.jpg
spb,Цех85,5a0e7718a24fd967b92e579b,4.8,5,1/4,"кондитерская, кофейня, пекарня, суши-бар","улица Дыбенко, 16е, 751 секция, Санкт-Петербург",Улица Дыбенко,Открыто до 22:00,+7 (800) 500-89-85,59.904054,30.4699,40,https://zoon.ru/spb/restaurants/pekarnya-konditerskaya_tseh85_na_ulitse_dybenko_16e/,"https://pr6.zoon.ru/M74bKPidUbIBUEs10llfMw/252x168%2Cq85/J6muMKgxpCyaYePLj1VQ5pnOfm0DiXg7JOVHpTQel_GDD9IMRBv6Y45HmERuu5LafZ5WNA3OSJpEcTJnFUeqYGkZKK9wsvrgINaInhsybvF95awi0Nmop5l5zbPm0dYMZIDDZaH9aR_nh1iTmu4jkg, https://pr5.zoon.ru/OrVmpjvx1siPRola6gOoFA/252x168%2Cq85/J6muMKgxpCyaYePLj1VQ5pnOfm0DiXg7JOVHpTQel_H0a6MhfqB3GohMjSpD31JvMb4HPlGOLIlI3eyJlEuQN1mGgcxthE6ScMAuQmuLyQTcqSEJab8cwwNlyFYGwP3Pw6m_RdbF3NkvDPlQZNYCSw, https://pr5.zoon.ru/0gKkHjib9TiCYg7_cYnq4g/252x168%2Cq85/J6muMKgxpCyaYePLj1VQ5pnOfm0DiXg7JOVHpTQel_H3EQK76yIzUI1HvInm4Km2m3oW_zQO2b5r4KdCXNjGrDjDU1yKxmRmMZG4SU3JDZV5OK-CqtVZ4lcaH5Hr-Ye9sqPmOxXsTBverJCC5Kl3fQ, https://pr6.zoon.ru/Ju3QwfBMqFPenrHCRh7ZKQ/252x168%2Cq85/J6muMKgxpCyaYePLj1VQ5pnOfm0DiXg7JOVHpTQel_HiE_HmwGxadkrNwi03oEZA2ZSj5fYhHzRYsbKtmTBuXIZEG1C_T06SvzFpAu9sPxmD0IShlDPj7gAtoRUKMdAnGpVYIQeeZGR5eTpjSoEK9Q, https://pr5.zoon.ru/NlUCG4xDiXG1LC8qijaQ5A/252x168%2Cq85/J6muMKgxpCyaYePLj1VQ5pnOfm0DiXg7JOVHpTQel_FUibDInnSjfR_4CDTGNbXjTKcUdzYp3-mLoWgfL1dOoduXla70Syr40xOcSY0eLQ-agKg9XbkU6d3lbr8noeAAtRZCb9jxuUvJ3W38X0g9RQ"
spb,Буше,506c96553c72dd644d000744,4.0,89,1/4,"кондитерская, кофейня, пекарня","улица Жуковского, 51, вход с улицы Восстания, Санкт-Петербург",Площадь Восстания,Открыто до 22:00,,59.935525,30.359957,50,https://zoon.ru/spb/restaurants/pekarnya-konditerskaya_bushe_na_metro_ploschad_vosstaniya/,"https://pr6.zoon.ru/DymNkFMcXeyEgC4i8vvF-g/252x168%2Cq85/J6muMKgxpCyaYePLj1VQ5pnOfm0DiXg7JOVHpTQel_FlLFTYIJ4UE5CZv3uhQg2epuppg6j4IEwPawfy0ORtVeH3A_k0o4QSOpY9CbLyjduKf2CQ9nQoE1f9-ADxf5rM7lZCAL_Q5RDnTdyfuRhCdg, https://pr6.zoon.ru/AuNNSPbgh3WXxVwznpQSQA/252x168%2Cq85/J6muMKgxpCyaYePLj1VQ5pnOfm0DiXg7JOVHpTQel_FlLFTYIJ4UE5CZv3uhQg2eAKkZ0aWBEazLLv2jjIeD6g0syL0lqPolaDRrJ8cZkQW8RM3-F15-uWm2PEnL_0j3JzGo0_-Hbbm35DEfylwi8g, https://pr5.zoon.ru/dSjNBuCG839XbdzuJsboUA/252x168%2Cq85/J6muMKgxpCyaYePLj1VQ5pnOfm0DiXg7JOVHpTQel_HPMiJwUrm3u82fGisJk_NzxIbyoqXn4vorM1hPeffBxJLFw1Hb9GlGGGtVf-ffMihCFNjDc0BU-CJJl_00UIWvd1LVMgPDVHB8N_i3MZbuSQ, https://pr6.zoon.ru/TIFiLOVR-Lagx_dMXAdXxA/252x168%2Cq85/J6muMKgxpCyaYePLj1VQ5pnOfm0DiXg7JOVHpTQel_GCtISWiQqwslRC_ri8zYj6DzUsEfjBlvJi_fmlX9fQFY45wRzXE0szlYhceK1Yjim9AkhRgngz8hiy1h22R1IdGKbspFSlcyKhxyKJBF1CVw, https://pr5.zoon.ru/x6dW-CGw-d6eWQgT3sGS9g/252x168%2Cq85/J6muMKgxpCyaYePLj1VQ5pnOfm0DiXg7JOVHpTQel_FTxCrQXWfAsYClrz7XRLkVmRkfigMfFdptfNFkxZkfWagbu6ILon2p09gov-WtJ7Y3HBKGKgxfQQ68AgquTOTypy_S816HPWi0aq0OiUNrCA"
spb,Hochu coffee,63adc315cf6db16721067f4e,3.5,1,1/4,кофейня,"улица Васи Алексеева, 6В, Санкт-Петербург",Кировский завод,Открыто до 21:00,+7 (904) 640-71-66,59.879345,30.266451,,https://zoon.ru/spb/restaurants/kofejnya_hochu_coffee_na_ulitse_vasi_alekseeva/,https://p0.zoon.ru/preview/6geHAQuRYOtY3YRnHtHqAw/252x168x85/1/6/c/63adc316cf6db16721067f52_63addf54ad9296.45525890.jpg
spb,Baggins Coffee,58e0666d40c088fa7c8b86e7,4.8,4,1/4,"бар, кофейня, суши-бар","Садовая улица, 7-9-11, цокольный этаж, Санкт-Петербург",Гостиный двор,Открыто до 21:00,+7 (905) 250-44-00,59.935732,30.335538,35,https://zoon.ru/spb/restaurants/kofejnya_baggins_coffee_na_sadovoj_ulitse/,"https://pr6.zoon.ru/_UxEc32GxFDkU48NVvbRzw/252x168%2Cq85/J6muMKgxpCyaYePLj1VQ5pnOfm0DiXg7JOVHpTQel_HK-KwsKgjk1HMnRBWf2FuVAFcIoigowLdtlBahSWSr6vhSl630VRf5kbbGqaE14CoK2DivQAFNBalPfw0odI45QtonkiiDDJi7w50tZ8LjXg, https://pr6.zoon.ru/pCORos06oGLwGFG2bQqDtA/252x168%2Cq85/J6muMKgxpCyaYePLj1VQ5pnOfm0DiXg7JOVHpTQel_GEhrW6EmkmGCKss_fl1ao1K2omXMVXA9AsGkfo64xLDvbcaxORF9d-dH_-6pk-YffcilVyp2Pf7vVu5R27dt1v8TXnuf3wYMP6L218BdFQCA, https://pr6.zoon.ru/aNh61fuuthctns4eP1dqBQ/252x168%2Cq85/J6muMKgxpCyaYePLj1VQ5pnOfm0DiXg7JOVHpTQel_GEhrW6EmkmGCKss_fl1ao1QluudMhSkAUGi6y_3LEt0FnwtApbwNnZ2dgxIHGLAJm9kCA3to7ppWSGE1uIQsRLUqex6gqoJCY2bZaVEzje6w, https://pr5.zoon.ru/20FAb73zoIrHPzV5unP-kw/252x168%2Cq85/J6muMKgxpCyaYePLj1VQ5pnOfm0DiXg7JOVHpTQel_GEhrW6EmkmGCKss_fl1ao1r2kKXTgz0nMQJz8WcIiBKQPQLK9fcRlJ_ofjLgbtY-_ymSQaUjT6PneqCB_wIB21NNgcKjUSimySCgkWwQ6DiQ, https://pr5.zoon.ru/ccMN45MZG4zNo5OlbNzkbw/252x168%2Cq85/J6muMKgxpCyaYePLj1VQ5pnOfm0DiXg7JOVHpTQel_FTynPdBkp0KkicSEXEU4gcuA4_xBd5C0eOYjQpv3s67IrtUIe_g9ZmrBu30yWkGHjMntWi649dhJTkQGBZPXiRlc1yXl1OUCawMoJHZKrAgA"
spb,Крем-брюле,574600a440c088c5398b8061,3.9,4,1/4,кофейня,"площадь Чернышевского, 3, Санкт-Петербург",Парк Победы,Открыто до 20:00,+7 (900) 636-52-48,59.86948,30.319069,81,https://zoon.ru/spb/restaurants/kofejnya-konditerskaya_krem-bryule/,"https://pr5.zoon.ru/92NyTI1QeD6mD1TT5VI9Cg/252x168%2Cq85/J6muMKgxpCyaYePLj1VQ5pnOfm0DiXg7JOVHpTQel_FhmVbv7xrmTUoY9UR_XgAEf5ezgm5JzXND8zPtMu95NlU3PQ3aOo7PxlGmqld4WL1MNAZWeAglX9VWqetWhLU47m3vpn2pbk77rPB4Bm3pIg, https://pr5.zoon.ru/1WAi8uF2jKZcTu0ds4aU5A/252x168%2Cq85/J6muMKgxpCyaYePLj1VQ5pnOfm0DiXg7JOVHpTQel_H4M_9MYaGCWguyTMrZvSjGs7iQHPDiAT1mgZHAjHtyW2DOCrgHTA-wQDHxVZ22ty0eaON09W-eZX1g1zwksGh1YCGoYeRuLFOwQ65d9xJrOQ, https://pr5.zoon.ru/g7n2Sb-6EmqO0cr4T6ePoQ/252x168%2Cq85/J6muMKgxpCyaYePLj1VQ5pnOfm0DiXg7JOVHpTQel_FTynPdBkp0KkicSEXEU4gce6cB9cW7qiVeWeMQ6fen5UWkxVHY0BRl_Uj6S8is3qNoikFeVFu5D7vKse_Wac4fyolVYd_VMrkLpZ9CrdNeQA, https://pr5.zoon.ru/xvSi3UsmcAZ70fH3ZQJ7IQ/252x168%2Cq85/J6muMKgxpCyaYePLj1VQ5pnOfm0DiXg7JOVHpTQel_HJ8d6eRoVoDZco9SWjCw7uUVDKCZ3ZmR9SOL1pgMnx8rlUg_lIp-NFchkfO7W_o_OICI5A-rJb89r4FBlvdf2WTZfajwZWG-3jJ38CFPuxzw, https://pr6.zoon.ru/lvSRPWzHka6a6mndGnAKDw/252x168%2Cq85/J6muMKgxpCyaYePLj1VQ5pnOfm0DiXg7JOVHpTQel_HP-HwEhD8uNp2b1Ro2jWbYn6t8vQJmpudEH4xjcSmWceg31D_OhtTGhCNJGOkQEKVYqqjeHY_sH1d4GRDbVGZqZ1ZW3LIHgKsYCIlT-Aqayw"
spb,Коржов,540fe8fb40c088ca138e79d3,4.4,18,1/4,"кондитерская, кофейня, пекарня, пельменная","проспект Науки, 17 к2, цокольный этаж, Санкт-Петербург",Академическая,Открыто до 20:00,+7 (981) 745-64-71,60.015145,30.385818,50,https://zoon.ru/spb/restaurants/pekarnya-konditerskaya_korzhov_na_prospekte_nauki_17_k_2/,"https://pr6.zoon.ru/ygnbbIIdh9xxG1lSlBC9Jg/252x168%2Cq85/J6muMKgxpCyaYePLj1VQ5pnOfm0DiXg7JOVHpTQel_FnGIDhmGzkPpSDAC4RX-kP8uSDaBWw82A32C-kVYhj5p5J4TEQJWC_tgBZXvgZUrjufjPdL56ZPTYTKx8w3JZJMQwahDZ7A1KeC8YPmpdoTg, https://pr5.zoon.ru/toGGZgBv7KACWDJyD3AmCg/252x168%2Cq85/J6muMKgxpCyaYePLj1VQ5pnOfm0DiXg7JOVHpTQel_FNJZ1RvzxsV7peRmzU9GIR9RqqZ1nSLU8J7ghxFj9JUTBMp0sAAztEmKFiN_s5xVUvq1wKUCgwlpynUmz4kor8GgmKmB0KFtdB5gpm9fDjSA, https://pr6.zoon.ru/S1YSk-eEmQW-8BKPtOhwSw/252x168%2Cq85/J6muMKgxpCyaYePLj1VQ5pnOfm0DiXg7JOVHpTQel_EfWnr1fUgXjZy-pZbTZ6b5XXVUpuLebPfrFtfF177LaL_cVkMK2QFk-J_UO8fbSG8Bs9lA4QQFK_mSzUE0EC53--CRi9IGfRkSWsTL0RrWrQ, https://pr6.zoon.ru/uxrhlDas7PjKVmcqcopTSw/252x168%2Cq85/J6muMKgxpCyaYePLj1VQ5pnOfm0DiXg7JOVHpTQel_Ex7oL6J1-AiFrw5p9KtL-kiUJfI-9iNLdtP_By6B0D8epbgPMgQyoTNpbkD8ky8vYn_1hA0VNtOFeaA0sqmLZPC3uaP6-QUHBn-5bN_ySqRw, https://pr5.zoon.ru/6Ruh6-GWOqsDLS0Gu08SZA/252x168%2Cq85/J6muMKgxpCyaYePLj1VQ5pnOfm0DiXg7JOVHpTQel_EfWnr1fUgXjZy-pZbTZ6b5aByGhBzwKsIBjeCJrRIU5LUPbKBJ6ykGojupQEbAGZAue7-VDWI8cQbm8tHgA_SP892WpHmKS725nV3tTfq0MA"
spb,Камея,540fd01140c088ca138dd022,4.4,5,1/4,"бар, кондитерская, кофейня, пекарня, суши-бар, фастфуд","Курляндская, 46, цокольный этаж, Санкт-Петербург",Нарвская,Открыто до 21:00,+7 (812) 575-25-96,59.911261,30.268824,,https://zoon.ru/spb/shops/konditerskaya_kameya_na_kurlyandskoj_ulitse/,https://p2.zoon.ru/preview/Gd101qwjeezP8OyFGoSPKg/252x168x85/1/e/f/540fd01140c088ca138dd023_626cc48845a4e5.26006542.jpg
spb,Baggins Coffee,5746015340c088c5398b866f,4.0,1,1/4,"бар, кофейня, суши-бар","Лиговский проспект, 161 лит А, Санкт-Петербург",Обводный канал,Открыто до 21:00,+7 (905) 250-44-00,59.913906,30.349181,11,https://zoon.ru/spb/restaurants/kofejnya_baggins_coffee_na_ligovskom_prospekte/,"https://p2.zoon.ru/preview/GAkae0dTyutS66ZcFiOaqA/252x168x85/1/5/8/5746015340c088c5398b8670_5c9dcf091ab17.jpg, https://pr6.zoon.ru/gyWSkP0IR-mYH9NLs9XQ-A/252x168%2Cq85/J6muMKgxpCyaYePLj1VQ5pnOfm0DiXg7JOVHpTQel_HHUwaAbtAV65zIJXf2IkEUTAV8GirWXmqAcRYZ2WsEMNL7Lx-FYwzsu_Zwh4nHnyMVtyIrdjWV7iuH365CyvBWOKy7NYhpVDE0fbOLoZxqUg, https://pr6.zoon.ru/Oa75P6zrQcmYLHqiofNJXg/252x168%2Cq85/J6muMKgxpCyaYePLj1VQ5pnOfm0DiXg7JOVHpTQel_FOnnZDzhZXVfJ6qhFHb41pxwVtt8KTZ85p4tcswKoUhOJUw9hJi_pRlYbiF6olh6rwIDv9zXAvgNZrq3d4SzcgBNewgGigZOafrRJtRFdIbA, https://pr6.zoon.ru/jZZdwnHN_llfHU89xAMcHg/252x168%2Cq85/J6muMKgxpCyaYePLj1VQ5pnOfm0DiXg7JOVHpTQel_Eo6pEcjcHjTXiXNsPObzIld6oRN7-rl4wXTtK0eg6lsJ7NdVnU_6yBSlOI222kgLakfZJqnKQVbrrvRxXze1r5RhzQy3Y17ViZNnHQazTFkQ, https://pr5.zoon.ru/-IbrtksR-Qbvay2oYKMvvg/252x168%2Cq85/J6muMKgxpCyaYePLj1VQ5pnOfm0DiXg7JOVHpTQel_EFIB_xr6WpvTJk_0fhyBzhlGmY-WgP2FPsJD2iJ_W-gKms2L8cYAzcGMzYlIzqv4YBNZ1UBZUd8Dcvg2UCmyX4cP5sDwuGp9cr2MAHOOk7Pg"
spb,Цех85,5c017698a24fd90a487686ce,3.1,2,1/4,"кондитерская, кофейня, пекарня, суши-бар","Чкаловский проспект, 9, 1 этаж, Санкт-Петербург",Чкаловская,Открыто до 22:00,+7 (800) 500-89-85,59.959924,30.289741,17,https://zoon.ru/spb/restaurants/pekarnya-konditerskaya_tseh85_na_chkalovskom_prospekte/,"https://pr5.zoon.ru/GgmWAnTxCiPmH_WnMYHFJA/252x168%2Cq85/J6muMKgxpCyaYePLj1VQ5pnOfm0DiXg7JOVHpTQel_GMeTkO8O8jg2z7h0WdBWWmmoEOXyNFLcP733NqHzjN4US5ImpMCtW7UNVaodHbIUmu4JKvXzLFCA82yBYAs3U2jRqxLdvnvFRET50qZ1LldA, https://pr6.zoon.ru/xVea7HESJ0SxKP50W7E1wg/252x168%2Cq85/J6muMKgxpCyaYePLj1VQ5pnOfm0DiXg7JOVHpTQel_GCDrkIYnjXoJAeeydijSWjtV9OnQQ0vyxclQ1mQq1o-LmdPRr8MJCCzRpi6mwlpCjI4PWpxTX5zUhPCavI-JoOEln1mhaMiqpJMJND2LoLnA, https://p2.zoon.ru/preview/YLOcX8LaOo5eEc3o-v5O4g/252x168x85/1/b/0/5c017698a24fd90a487686cf_5de4a48be6851.jpg, https://pr6.zoon.ru/2ZjNuTv8FxGSAsKv-VLQ-g/252x168%2Cq85/J6muMKgxpCyaYePLj1VQ5pnOfm0DiXg7JOVHpTQel_HeBHyKlfIwyyeSWw2oqXN-3_Zj3bY1mWZVRI9AycOjljkzcoGn-BmtywH9wRq2JJrw9_8as2QegQtcloM-5rNHWpyWSPY7_dhj9-a1JesQQg, https://pr5.zoon.ru/QFP9fFEjWn8oVIzQGvR3_Q/252x168%2Cq85/J6muMKgxpCyaYePLj1VQ5pnOfm0DiXg7JOVHpTQel_EWAShx6UT_-rCbMc8pqvMPNJljynsShKpUOGgLpQsWv0KMWZ3TO58TLK_wtpU_7p2old4CVj-6FUqm419Jwd1I7bs2m1sZSjTOD2gSA_cxQA"
spb,Cinnabon,57925fae40c088967a8b4886,3.4,67,1/4,"банкетный зал, бар, кондитерская, кофейня, пекарня","Лиговский проспект, 63, 1 этаж, Санкт-Петербург",Маяковская,Открыто до 22:00,+7 (812) 454-87-50,59.927627,30.358428,50,https://zoon.ru/spb/restaurants/kofejnya-pekarnya_cinnabon/,"https://pr6.zoon.ru/8sDAX3v207rIXiiL7mciEg/252x168%2Cq85/J6muMKgxpCyaYePLj1VQ5pnOfm0DiXg7JOVHpTQel_H3oIoUVjicGr5NJOFB22sjqnSORCH35c1V6ZFyhqDwR2hYJb6oUQNSAaG6M3EMfvIw-uj7x-1Zlpm_-5qFy9paZQ7kzfiI3hZdVvrLPLqbnQ, https://pr5.zoon.ru/0iFyV8yM2UXsdzjuleJ-cA/252x168%2Cq85/J6muMKgxpCyaYePLj1VQ5pnOfm0DiXg7JOVHpTQel_FMPjs9yo5k7PHQn1ORAzjwlTPnpMsThBxrvDlhp2DMlCp-BCH2XW0LMqPg752U6JNkca5jDTHwub9Lk-dWRAFMY_x5UPPkZIwReG3ReMS6_w, https://pr6.zoon.ru/4Mk_tQfTuoqScoXxlVnuMw/252x168%2Cq85/J6muMKgxpCyaYePLj1VQ5pnOfm0DiXg7JOVHpTQel_Fnp0qUuEbu2NNPdUqMO1Y4n2QjW6yUEkYZvPwhFhKZU1vulFQl-xGNN6nznCG-XSNfpIGM7gXFDvzUMNvbekc6FqR2l05dwMvxR_VEmBsRdg, https://pr6.zoon.ru/MeYlKx2e3WnvO0_xlYduXw/252x168%2Cq85/J6muMKgxpCyaYePLj1VQ5pnOfm0DiXg7JOVHpTQel_H3EQK76yIzUI1HvInm4Km2ehyIwURwxKk4Uz19WBqQKqZRDMsy8IjWO4g8lrrDrNZHnyAaVtWOe1p6KeEAYoQX1E5gIa06HgyZNgYEOG-jMw, https://pr5.zoon.ru/_xL1L62cEarF9M6zZ-SC2w/252x168%2Cq85/J6muMKgxpCyaYePLj1VQ5pnOfm0DiXg7JOVHpTQel_FnGIDhmGzkPpSDAC4RX-kPO87y0j7sUJTMThJG85pMEwK2OdtB0HXA6W6OjRbF9GL6U78WVsTUIcDuIaZlmq67yPLwad4LLofOO_qgIvWA5w"
spb,Supercoffee69,5ec7c454e4b685356173a119,3.8,1,1/4,кофейня,"Съезжинская, 12, 1 этаж, Санкт-Петербург",Спортивная,Открыто до 21:00,+7 (952) 206-92-56,59.954283,30.298432,5,https://zoon.ru/spb/restaurants/supergerojskaya_kofejnya_supercoffee69/,"https://pr6.zoon.ru/udAOnA5WabfqzsmU601b-g/252x168%2Cq85/J6muMKgxpCyaYePLj1VQ5pnOfm0DiXg7JOVHpTQel_H4M_9MYaGCWguyTMrZvSjGqL9133AnCUFhuAmm_Ro7btNVLkOj1jVbUaXogY3feg2ZMCG852q-EoEMhIHqB7_JjlcBdGTZl16LBhkAxKkTJg, https://p1.zoon.ru/preview/oF4mojL6J4mk2J2ma_YKug/252x168x85/1/c/b/5ec7c454e4b685356173a11d_5ec7c4e07e2bd.jpg, https://p1.zoon.ru/preview/4GHwfBVpGWmURVRfn1qrKQ/252x168x85/1/2/0/5ec7c454e4b685356173a11d_5ec7c4e067465.jpg, https://pr6.zoon.ru/AXuHAGq91U6hJGmun8Guhw/252x168%2Cq85/J6muMKgxpCyaYePLj1VQ5pnOfm0DiXg7JOVHpTQel_H4M_9MYaGCWguyTMrZvSjGqJRHyFfLlBv1fShdcAT0WvvJp2QD2nKKh-UrjDC5vu1bMdr8vpTJCvbwEst2hz7aTT10-BWqLNI7H_AtRugiLQ, https://p1.zoon.ru/preview/df2AMNxbEkvVfoMykYVtIQ/252x168x85/1/c/f/5ec7c454e4b685356173a11d_5ec7c4e04e5d6.jpg"
spb,Cafe Jim,5bfe66865fd426107353c3e9,3.7,2,1/4,"бар, кофейня, пекарня, суши-бар, фастфуд","Всеволожский район, улица Ларина, 12, Сертолово",,Открыто до 20:00,+7 (999) 204-26-01,60.14609,30.213096,28,https://zoon.ru/spb/restaurants/kofejnya_cafe_jim_v_sertolovo/,"https://p2.zoon.ru/preview/OIIsZW6vD0U3aee3M1c2QQ/252x168x85/1/3/a/5bfe66865fd426107353c3ec_5f82d5229de62.jpg, https://p0.zoon.ru/preview/dpyUl_8HdR6dr9GBUeQNSQ/252x168x85/1/e/9/5bfe66865fd426107353c3ec_5f82d436d6c79.jpg, https://p0.zoon.ru/preview/4shHhRg6VoQeEqAZERUnpw/252x168x85/1/1/5/5bfe66865fd426107353c3ec_5f82d436c80ac.jpg, https://p2.zoon.ru/preview/kgrxCJF7rgZRFDS8kOQctg/252x168x85/1/2/7/5bfe66865fd426107353c3ec_5f82d44caea1b.jpg, https://pr5.zoon.ru/eWn8G2N84OzltM6RTkdjuQ/252x168%2Cq85/J6muMKgxpCyaYePLj1VQ5pnOfm0DiXg7JOVHpTQel_H48nBERVJGXLhuC5jpBKI8u1wmH1aZUd-9-GYO6KZj8iLHB8CoOUG_gDQV4a4-WiMlbYFQ-Gcxlngt_oPx0izFMa0lcHs8_ldBl7pUL7dfZg"
spb,Цех85,5d5aeefd10de9a13911ca93c,3.0,1,1/4,"кондитерская, кофейня, пекарня, суши-бар","Рижский проспект, 2, 1 этаж, Санкт-Петербург",Балтийская,Открыто до 22:00,+7 (800) 500-89-85,59.913864,30.297284,12,https://zoon.ru/spb/restaurants/pekarnya-konditerskaya_tseh85_na_rizhskom_prospekte/,"https://pr6.zoon.ru/NzUd2GKGXNnBfL6g2ZFCFw/252x168%2Cq85/J6muMKgxpCyaYePLj1VQ5pnOfm0DiXg7JOVHpTQel_HS-1SQ61RDzxPRi33hlDw-B0INITCcCXH30he79vfp8bBpC0Ti2av8_VunX9AmMRpd_jQ7uc40Yu9N46evKpSQzYBU8Odag2YoKQKyFPctmQ, https://pr6.zoon.ru/CXLBt7Dq5F32K45r9hwguw/252x168%2Cq85/J6muMKgxpCyaYePLj1VQ5pnOfm0DiXg7JOVHpTQel_FZ50dqJNvJDae1HhObyXri0SggSRpABfvdQ4lgxJBcc8c9VSZACY_1ivwxq_YuqxEA5kJb7tVqO3pdFx8VbzG4La4rSZ7u2cIkwfxG1wEg1g, https://pr6.zoon.ru/6HPOKhsF7QkKH3nkh7YSPA/252x168%2Cq85/J6muMKgxpCyaYePLj1VQ5pnOfm0DiXg7JOVHpTQel_EAwBvmyFIAcbV0u72edqdeAtHulUORu9LYxd1XCCzUmfTc0ALOUMyHtQAGl5XzfxdfGQrarWRHO7u64dCPhXBLcSmC1_-_uuHNAj8kmh-aEQ, https://pr6.zoon.ru/tAv05YnUhXlDsUG2sJeN0A/252x168%2Cq85/J6muMKgxpCyaYePLj1VQ5pnOfm0DiXg7JOVHpTQel_FZ50dqJNvJDae1HhObyXriHCEFoTzZIchVO2SuZ-yZkXQK5-WxDm_5rtaZpjkdAlSOIeT3eWuhxPvG2icANHX69QqbcPFSOtoxWo7ZsNzlxA, https://pr6.zoon.ru/1JSPlkK-TxZZZJ5kaaXcbw/252x168%2Cq85/J6muMKgxpCyaYePLj1VQ5pnOfm0DiXg7JOVHpTQel_G2LWX104rgUoe5QXpdH3cvfe8nF1x0YEx8Ql1DSepI9v_JZXIIViJsL9LVwME-6N07hS2dAebltwCLNy0e7sLkQQ4wFnx3ViT2I3xO-CXAJA"
spb,Муза,557181e440c08821178b58e8,3.9,3,,кофейня,"Пионерская улица, 55, 1 этаж, Санкт-Петербург",Чкаловская,Открыто до 20:00,+7 (999) 515-90-00,59.960749,30.282315,37,https://zoon.ru/spb/restaurants/kofejnya_muza_na_metro_chkalovskaya/,"https://pr6.zoon.ru/Cp49T_rnS9wumuh6I3fymw/252x168%2Cq85/J6muMKgxpCyaYePLj1VQ5pnOfm0DiXg7JOVHpTQel_EnkV2LqCv9TssttfnEdzcVV7Ttnq-uxPMICNGSr-DFLu4RwZbnFchkRdqOw8bjWIJonRMSQ_L3WadY0qolfzx191kvNjsV6pwhrpoERWZcKQ, https://pr6.zoon.ru/86BSrDOhvo8lCjMCI6s1Qw/252x168%2Cq85/J6muMKgxpCyaYePLj1VQ5pnOfm0DiXg7JOVHpTQel_EfRbsAnX0Bldv0tKgu5IsZty7cSnaDh7xfr_DwjI9SA5LmVVjadsIjzPm1NJmNFwTldiBBZwJZLh1aKsPYJVEbx5mXNTo_BEKZJIGhsToZgw, https://pr5.zoon.ru/u1ZyeMyttGp8Ugw8oeUIag/252x168%2Cq85/J6muMKgxpCyaYePLj1VQ5pnOfm0DiXg7JOVHpTQel_HCXerF4vWKVIuPM6jzxb-W0R5cynGvaE5kNeUFnNOMmNw-DFpgtXIYrbPiSFn5VFNRYUq5thcsK9U3tPMgfd2eE_T0OqazrcTZpGVC-1Girw, https://pr5.zoon.ru/I6HYCHmuaBII9jW9WQay9Q/252x168%2Cq85/J6muMKgxpCyaYePLj1VQ5pnOfm0DiXg7JOVHpTQel_GsN_mDoWMT9XmaFf5ZC-GIQVs4w2mo8sk_kkpePTg5nD_TwDGjSU2T39jti2MD5MDoA4bKdoCj6227UCAixsLcD1320YfwPygL2eXZmZHzkA, https://pr6.zoon.ru/d2pFqi5AaPbTa16HsEkF5g/252x168%2Cq85/J6muMKgxpCyaYePLj1VQ5pnOfm0DiXg7JOVHpTQel_HRX6gEjedkJmxPpRFoPgu7OPZUov1DInhD3YzBG-ZEuAHCpO3Kc2z02GDh1gq_z7UsF7z3QKZvZTNXcT8LsK3IKO7NzUqw-wWWO2eB7oaWyA"
